CardId	Year	Conference	tweetFiltrado
243	2023	0	kharkiv;update;;appears;increasingly;slowly;withdrawing;troop;donets;river;ukraine;ukrainian;troop;retaking;multiple;town;day;troop;abandoned;ruaf;kharkiv;entirely
244	2007	0	azovstal;mariupol;relentless;bombardment;day;night;ukraine;warcrimes
245	2016	4	tv;top;propaganda;channel;featured;photo;bonnie;clyde;soviet;ww2;hero;musical;performance;celebrating;may9th
246	2010	0	kgavrilov;calling;west;start;frank;dialogue;compromise;mutually;consider;interest;vain;special;military;operation;ukraine;result;aggressive;expansionist;policy;usled;nato;alliance
247	2012	0	uav;image;sunken;tank;ukraine
248	2003	0	real;source;russia;humiliation;arrogant;autocratic;ruler;chauvinistic;populace;slavishly;worship;remarkable;admirable;piece;drradchenko;presume;endorses;nato;cee;enlargement
249	2004	0	seimas;lithuania;call;spade;spade;—;terrorist;state;russian;ukraine;genocideofukrainians;waiting;statement;parliament;country
250	2001	8	70;fortune;500;company;based;revenue;left;reduced;operation
251	2012	7	yuri;butusov;unveiled;footage;failed;crossing;bilohorivka;area;ukraine
252	2012	7	loss;including;captured;mbt;2;destroyed;afvs;shared;ukrainian;81st;airmobile;brigade;failed;attack;zaporizhia;oblast;day;ukraine
253	2005	0	early;moring;4;missile;hit;lviv;region;fortunately;injured;place;hit;15;9;mile;ukraine;border;nato;eu;playing;fire
254	2013	0	swastika;hand;soldier;aid;forget;ukranian;military;ukraine
255	2001	1	anonymous;hacking;television;tv;system;hacked;russianshameday;9;message;hand;covered;blood;death;thousand;ukrainian;child;image;translated;photoshopped;ukraine;ukrainerussiawar;ukraina
256	2018	9	million;civilian;siege;killed;starvation;bombing;tigray;yemen;year;letting;moral;historical;crime;security;council;international;criminal;court;acted;ukraine
257	2010	0	anonymous;preparing;putin;war;criminal;humiliated;shame;day;pummeled;hacker;worldwide;trove;sensitive;data;released;warned;leave;ukraine;hacking;shame
258	2016	2	lie;upwards;guy;truck;warehouse;guy;officer;cut;cut;suddenly;inventory;short;repackage;unusable;shit;write
259	2003	0	ukraine;yesterday;orlan10;reconnaissance;uav;shot;ukrainian;force
260	2010	6	cut;electricity;finland;saturday;supplier;tension;rise;helsinki;nato;bid;afp
261	2003	1	shoplifting;increased;report;rbk;referring;data;ntechlab;three;month;2022;130;theft;average;store;18;year;earlier
262	2007	0	ukraine;ukrainian;force;captured;bmp3;ifv;bmd4m;ifv;vdv;troop;force
263	2002	8	businessman;viktor;bout;swapped;american;basketball;player;brittney;griner;bout;sentenced;25;year;prison;organizing;arm;trade;link;international;terrorism;griner;arrested;importing;cannabis;oil
264	2012	7	footage;unveiled;yuri;ukrainian;artillery;striking;btrs;stationed;day;ago;siverskyi;donets;river;luhansk;oblast;ukraine
265	2009	0	55;year;dutch;fighter;ron;vogelaar;fight;ukrainian;force;killed;force;ukraine;kharkiv
266	2012	0	6;people;left;ukraine;begging;russia;fullscale;invasion;worst;refugee;crisis;europe;world;war;ii
267	2004	2	renault;factory;producing;good;car;moskvich;smiling;today;bad;person;makerussianorthkorea
268	2003	7	ukraine;ukrainian;force;captured;bmp2;infantry;fighting;vehicle;battle;east;three;day;ago;vehicle;good;condition;combat
269	2004	4	overshadow;crime;occupied;territory;holding;victory;parade;mariupol;city;completely;destroyed;russian;parade;held;local;purpose;official;dpr;brought
270	2008	0	andersostlund;bundeskanzler;retrospective;scholz;advantage;ukraine;sign;total;inaptitude;keeping;lambrecht;purpose
271	2006	0	ukraine;vehicle;cooking;stugnap;atgm;hit
272	2003	0	father;died;war;bring;family;10000;ruble;simplified;access;university;child
273	2017	0	4;year;ago;crimeanbridge;;symbol;crimea;reunification;;officially;opened;quick;fact;built;4;year;10;000;specialist;longest;europe;;19;53;mln;car;traversed;bridge;2021
274	2006	0	cartoon;torontostar;putinwarcriminal;putin
275	2012	0	may9th;hero;arrested;putin;fascist;regime;holding;sign;read;grandfather;fought;fascism;left;photo;caption;samoilov;alexander;israilovich;19031981
276	2007	0	job;offer;temporarily;occupied;ruin;mariupol;;dead;body;collector;modernday;sonderkommando;ukraine;warcrimes
277	2002	0	ukraine;force;entered;lypzislobozhanske;area;northern;rural;kharkiv;5km;south;border
278	2008	0	grateful;canada;spearheading;process;recognize;sponsor;terrorosm;war;criminal;acknowledge;happening;ukraine;genocide;extremely;strong;dedicated;partbers;cpactv
279	2016	0	today;controlofterrain;map;russia;invasion;ukraine;thestudyofwar;criticalthreats;ukrainian;counteroffensive;recaptured;town;kharkiv;oblast;including;bayrak;rubizhne;verknii;saltiv;pitomnik;zamulivka
280	2013	0	anonymous;hacked;ukrainian;camera;system;record;watch;war;crime;documenting;intlcrimcourt;unpunished;putin;leave;ukraine;watching
281	2005	0	ukraine;unseen;destroyed;bm21;grad;mlrs;kyiv;oblast
282	2002	0	occupied;city;house;gate;turned;sign;child;people;live;sign;plea;soldier;family;live
283	2010	1	anonymous;result;largescale;attack;anonymous;video;hosting;rutube;75;database;infrastructure;main;version;90;backup;cluster;restore;database;severely;ukraine;ukraineunderattack
284	2020	0	officer;demand;president;federation;renounce;criminal;policy;war;resign—signed;ivashov;colonelgeneral;read;appeal;original;english;translation;interesting;1
285	2005	8	analyst;financial;time;estimated;year;eu;spend;extra;€195;billion;completely;refuse;supply;oil;gas;switch;alternative;energy;source
286	2005	0	kidnapping;cat;nowwas;russify;denazify;80;day;forced;deportation;animal
287	2006	7	wreckage;tigr;armoured;vehicle;destroyed;ukrainian;79th;air;assault;brigade;battle;southern;front;ukraine
288	2005	0	foreign;minister;lavrov;rely;reliable;partner;majority;yeah;majority
289	2006	0	tank;addition;military;truck;destroyed;earlier;morning;ukraine
290	2007	0	interesting;thing;happening;kharkiv;region;ukrainian;troop;reached;state;border;northeast;kharkiv;town;ternov
291	2009	4	occasion;victoryday;compatriot;boston;leeds;southampton;nottingham;organised;remembrance;motor;rally;displaying;national;symbol;copy;victory;banner;9may;victory77;weremember;victoryday2022
292	2019	0	anonymous;started;mission;shame;putin;national;shame;day;hacked;federal;state;statistic;service;;leaked;188mb;database;courtesy;anonymous2300;ukraine
293	2015	0	local;man;shelter;zaboronamedia;team;shelling;describes;going;calmness;ukraine;people;steel;true;ukraine;win
294	2017	1	hacker;targeted;television;channel;program;listing;president;putin;speech;victoryday2022;left;message;support;ukraine;war;read;security;anonymous;ukrainerussianwar
295	2012	0	drone;image;destroyedabandoned;equipment;bilohorivka;area;ukraine
296	2020	9	may9th;death;katsaps;freedom;siberia;glory;siberian;republic;katsap;derogatory;term;russiansmoscovites;wire;paper;writing;stopped;train;bolshoy;lug;;goncharovo;irkutsk;region;9th;3am
297	2007	0	china;welcome;international;effort;conducive;promoting;peace;relevant;party;support;ukraine;realizing;peace;negotiation
298	2003	9	call;kharkiv;city;broken;window;nataliezubar;document;war;crime;city;bomb;damage;city;building;directly;hit;shockwaves;bomb;smashed;window;surrounding;building
299	2003	0	armed;force;ukraine;reached;administrative;border;federation;north;kharkiv;region
300	2011	0	people;participated;immortal;regiment;moscow;victoryday
301	2020	0	kharkiv;update;;ukrainian;troop;driven;force;international;russiaukraine;border;capture;ternova;ne;kharkiv;uaf;opportunity;establish;defense;border;split;ruaf;2;pocket
302	2011	0	ukraine;president;zelenskyyua;interview;italian;tv;confirmed;france;president;emmanuelmacron;proposed;territory;order;facesaving;option;putin;provence;monsieur;macron
303	2019	1	anonymous;affiliated;network;battalion;aka;nb65;targeted;prominent;payment;processing;platform;qiwi;;group;leaked;data;proof;read;security;oprussia;ukraine;hacking
304	2016	0	military;dry;long;war;analyze;military;withing;understanding;culture;people;join;military;join;join;terrible
305	2002	0	russia;ministry;internal;affair;issued;wanted;notice;rovshan;asgarov;participant;tv;askerov;called;georgy;zhukov;looter;wrote;marshal;exported;trophy;property;germany;personal
306	2023	7	severodonetsk;update;;reliable;intel;reporting;force;fighting;inside;town;pryvillya;rubizhne;created;pontoon;bridge;donets;river;crossed;troop;assault;pryvillya;pressure;severodonetsk
307	2003	0	started;bombing;kharkiv;hard;day;war;plane;pound;city;terrifying;damage;sought;nataliezubar;call;acoustic;terror;;drive;people;relentless;thunder;bombing
308	2014	0	major;win;ukraine;president;joebiden;signed;lendlease;day;held;traditional;militaryparade
309	2013	7	isw;launch;offensive;severodonetsk;unclear;force;encircle;capture;severodonetsk;campaign;eastern;ukraine;loses;momentum;read;guardian;full;analysis
310	2001	0	central;russia;original;invasion;plan;highly;place;majority;ukraine;region;longterm;prorussian;authority;succeeded;imposing;prorussian;leadership;kherson;report;british;ministry;defence
311	2012	0	fm;lavrov;consistently;oppose;attempt;establish;unipolar;world;order;destroy;principle;uncharterisourrules
312	2015	0	horrific;condition;torture;filtrationcamp;ghetto;mariupol;resident;ukraine;azovstal;standwithukraine;russiawarcrimes;stoprussia;повернітьалісімаму
313	2004	9	sheer;size;ordinance;city;striking;bomb;crater;huge;large;bomb;crater;mykolaiv;natalka;bigger;snap;wrong
314	2008	0	special;service;handed;military;commander;list;ukrainian;citizen;addition;ukrainian;activist;list;include;crimean;tatar;left;crimea;2014;ukraine;warcrimes
315	2009	0	child;preparing;battle;chief;commander;call;battle;uncle;vova;childrens;choir;sings;finished;song;appropriate;greeting;uncle;vova
316	2015	0	today;controlofterrain;map;russia;invasion;ukraine;thestudyofwar;criticalthreats
317	2004	9	dropped;huge;bomb;administration;building;central;kharkiv;attack;threefold;1;emergency;service;2;administration;building;3;comms;;esp;wifi;electricity
318	2015	0	human;right;activist;formed;underground;railroad;helping;ukrainian;transported;escape;west;good;people;lot;civilian;showing;anonymous;ukraine
319	2005	6	finland;joining;nato;definitely;represent;threat;;kremlin;afp
320	2005	7	ukrainian;92nd;mechanized;brigade;downed;mil;mi28;attack;helicopter;rf13654;kharkiv;oblast;ukraine
321	2003	0	nataliya;belief;troop;supposedly;entered;kharkiv;early;day;war;targeted;office;euromaidan;centre;happened;sprayed;bullet;wall;shelled
322	2009	8	united;front;sanction;find;market;oil;uk;eu;recognise;sponsor;terrorism;toxic;country;economic;relation;abc
323	2008	0	duty;simple;operation;managed;example;rescue;7;people;dzhemilev;prisoner;arrest;time;deep;case;disappearance;kidnapped;ukrainian
324	2001	0	sheer;horror;mass;graf;month;russia;retreat;kyiv;region;underscoring;scale;gravity;atrocity;crime;committed;putin;force;ukraine;gutwrenching;piece;christopherjm
325	2015	2	living;totally;era;kissinger;saturday;leader;radically;rethink;china;era;worst;history;america;western;democracy;totally;unprepared
326	2000	4	year;day;eye;filled;tear;77;year;ago;grandfather;grandmother;celebrated;longawaited;victory;remember;heroic;forget;happy;9;fellow;citizen;ussr
327	2001	0	ukraine;turned;cia;theme;park;–;personally;cia;director;john;brennan;kiev;john;pilger;ukraine;cia;azov;nato
328	2023	0	preclude;second;battle;kharkiv;appears;settling;long;drawn;conflict;battle;city;second;victor;ukraine
329	2005	0	european;commission;predicts;surge;inflation;2022;205;2023;;level;10;addition;fall;russia;gdp;2022;projected;104
330	2002	1	anonymous;hacking;television;russianshameday;programme;changed;hand;blood;thousand;ukrainian;hundred;murdered;child;tv;authority;lying;war;ukraine
331	2010	0	ukraine;unseen;loss;kyiv;oblast;three;122mm;2s1;gvozdika;selfpropelled;howitzer;totally;destroyed;ukrainian;force
332	2002	0	227;child;killed;ukraine;3;month;russian;care;toll;grows;pride
333	2020	0	ukraine;;photo;ukrainian;combatant;—the;location;combatant;appears;carrying;noteable;polish;40x46mm;rgp40;revolver;grenade;launcher;gls;supplied;ukrainian;force;poland
334	2023	7	lyman;update;;captured;town;drobysheve;2mi3km;nw;lyman;lyman;surrounded;3;side;4th;side;constrained;donets;river;3;mi5km;sw;ukrainian;force;preparing;defense;week;destroying;bridge;slow;ruaf;advance
335	2023	0	position;510km;began;pound;ukrainian;force;inside;cannonrocket;artillery;week;resident;kharkiv;told;remain;inside;bomb;shelter;time;resident;moving;subway
336	2018	1	anonymous;rutube;code;completely;remove;video;service;unrecoverable;access;code;site;leaked;site;breached;source;making;claim;expecting;leaked;data;stay;tuned;russianshameday;ukraine;ukraina
337	2000	0	ixyum;axis;update;;force;captured;town;velyka;komyshuvakha;kharkiv;oblast;day;fighting;ukrainian;troop;retreated;nw;hrushuvakha;petrivske;expanded;perimeter;izyum;14;mile;22km
338	2013	0	insight;curtain;elite;immune;prosecution;spread;tentacle;globe;;live;abroad;plundering;government;coffer
339	2005	0	nearby;central;kharkiv;poster;putin;lukashenkofucking;butcher;nataliyas;colleague;oleksiy;nearby;missile;brought;kramatorsk;told;embedded;ground;shame;nazi;read
340	2016	0	country;hold;war;dead;contempt;piled;high;refrigerated;truck;unwanted;inevitably;going;fail;putin
341	2009	0	david;attenborough;speaking;documentarystyle;fate;russia;tank;ukraine;genius
342	2020	2	btw;expert;follow;professor;popova;good;addition;despite;early;flawed;training;guy
343	2010	0	pistol;threat;execution;favorite;method;arrest;street;3;electric;current;popular;method;called;call;putin;electric;wire;attached;ear;genitals
344	2015	9	belgorod;region;burning;fuel;oil;storage;resident;village;solohi;belgorod;region;evacuated;hell;russiaukrainewar
345	2003	7	ukraine;ukrainian;force;93th;brigade;destroyed;bmp2;ifv;captured;bmp2;ifv;battle;east
346	2010	0	ukrainian;fight;europe;existence;western;weapon;hand;fail;fail;surrender;putin;kharkiv;severodonetsk;kramatorsk;join;fight;surrender
347	2004	0	adviser;ukrainian;ministry;interior;viktor;andrusiv;plan;fight;year;hoping;energy;crisis;winter;force;west;negotiate
348	2015	0	uragan;soviet;era;mlrs;operated;false;flag;fall;expected;putin;fascist;regime;killing;terrorizing;civilian;village;11km;7;mile;ukraine;drum;domestic;support;genocide;ukraine
349	2005	0	finland;sweden;nato;provoking;joining;ukraine;nato;hedgehog;war;game;week;estonia;border;150;kilometre;saint;petersburg;involves;15000;troop;simulating;war;estonia
350	2004	9	fm;lavrov;provided;humanitarian;corridor;civilian;released;radical;nationalist;battalion;holding;human;shield;nationalist;heavy;weapon;city;centre;provoke;shelling;residential;building
351	2010	6	threat;adequacy;electricity;finland;grid;adding;power;accounted;10;finland;total;power;consumption
352	2002	0	ukrainian;mariupol;destroyed;invader;depopulated;resident;forcibly;deported;ampor;russiaoccupied;territory;thousand;killed;executed;died;lack;medication;waterampfood;terrible;crime;humanity
353	2022	0	woke;air;raid;siren;sound;explosionsstill;waiting;info;hoping;better;siren;free;day;week;western;ukraine;today;strike;special;congratulation;victory;kalush;orchestra
354	2003	8	matter;fact;evidence;yesterday;morning;largest;gas;importer;paid;rublespm;draghi;hope;government;false;undermines;sanction
355	2004	0	ukraine;ukraine;ukrainian;armed;uav;punisher;mrl;ammo;crate;ukrainian;force;claim;base;command;post;killing;commanderssoldiers
356	2011	0	president;putin;russia;production;company;gradually;filling;domestic;market;niche;vacated;unscrupulous;partner;left;country;concern;daily;staple;good;industrial;service;sector;equipment;construction;farming;machinery
357	2004	0	aftermath;russia;invasion;village;oleksandrivka;kherson;region
358	2008	0	breaking;withdrawing;military;force;kharkiv;ukraine;secondlargest;city;biggest;setback;retreating;kyiv;entire;battalion;destroyed;putin;humiliated;slavaukraini
359	2003	6	suspended;electricity;supply;finland;finnish;operator;afp
360	2010	0	shocked;face;russia;brutal;determination;destroy;city;freedom;existence;entire;country;courage;ukrainian;people;preventing;hard;describe;abaerbock;kiev;dmytrokuleba;12
361	2001	3	lrtenglish;lithuanian;seimas;resolution;russia;alleged;terrorist;activity;extremist;maria;zakharova;spokeswoman;ministry;foreign;affair;federation
362	2005	8	coping;sanction;inflation;slowing;putin;grain;harvest;2022;turn;record;entire;history;ruble;showing;best;dynamic;currency;world;year;12
363	2014	0	today;putin;nazi;celebrates;victory;day;worldwarii;won;war;victory;appropriate;biggest;victim;war;ukraine;ukrainian;wwii;thread
364	2005	0	main;problem;crimea;highup;politician;west;pointed;peninsula;illegally;shameful;silence;putin;crime;war;donbas;started;impunity;spawned;monster;39
